program_id,university_id,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,tuition_academic_year,tuition_student_scope,tuition_source_url,tuition_last_verified_at,tuition_note,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,collected_at,last_verified_at,freshness_status
prog_my_102,uni_my_034,Bachelor of Business Analytics (Honours),Business Analytics,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.help.edu.my/programme/bachelor-of-business-analytics/,2026-08-20,2026-08-20,unknown
prog_my_103,uni_my_035,Bachelor of Computer Science (Honours),Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.segi.edu.my/course/bachelor-of-computer-science-hons/,2026-08-20,2026-08-20,unknown
prog_my_104,uni_my_035,Bachelor of Information Technology (Honours),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://university.segi.edu.my/course/bachelor-of-information-technology-hons/,2026-08-20,2026-08-20,unknown
prog_my_105,uni_my_035,Master of Science in Information Technology,Information Technology,Master,,,Unknown,,,,,,,,,,,,,,,https://university.segi.edu.my/course/msc-in-information-technology-coursework/,2026-08-20,2026-08-20,unknown
prog_my_106,uni_my_036,Bachelor of Technology (Honours) Data Science,Data Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://newinti.edu.my/programme/bachelor-of-technology-honours-data-science/,2026-08-20,2026-08-20,unknown
prog_my_107,uni_my_036,Bachelor of Computer Science (Hons) major in Software Development,Software Development,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://newinti.edu.my/programme/bachelor-of-computer-science-hons-in-software-development-coventry-uk/,2026-08-20,2026-08-20,unknown
prog_my_108,uni_my_036,Bachelor of Information Technology (Hons),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://newinti.edu.my/programme/bachelor-of-information-technology-hons-coventry-uk/,2026-08-20,2026-08-20,unknown
prog_my_109,uni_my_037,Bachelor of Computer Science,Computer Science,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://aimst.edu.my/academic/bachelor-of-computer-science/,2026-08-20,2026-08-20,unknown
prog_my_110,uni_my_037,Bachelor in Information Systems (Data Analytics) (Honours),Information Systems and Data Analytics,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://aimst.edu.my/academic/bachelor-in-information-systems-data-analyticshonours/,2026-08-20,2026-08-20,unknown
prog_my_111,uni_my_037,Bachelor in Software Engineering (Honours),Software Engineering,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://aimst.edu.my/academic/bachelor-in-software-engineering-honours/,2026-08-20,2026-08-20,unknown
prog_my_112,uni_my_038,Master of Information Technology,Information Technology,Master,,,Unknown,,,,,,,,,,,,,,,https://www.oum.edu.my/programmes-offered-at-oum/postgraduate/master-of-information-technology/,2026-08-20,2026-08-20,unknown
prog_my_113,uni_my_038,Master in Data Science,Data Science,Master,,,Unknown,,,,,,,,,,,,,,,https://www.oum.edu.my/programmes-offered-at-oum/postgraduate/master-in-data-science/,2026-08-20,2026-08-20,unknown
prog_my_114,uni_my_038,Doctor of Philosophy (Information Technology),Information Technology,Doctorate,,,Unknown,,,,,,,,,,,,,,,https://www.oum.edu.my/programmes-offered-at-oum/postgraduate/doctor-of-philosophy-information-technology/,2026-08-20,2026-08-20,unknown
prog_my_115,uni_my_039,Bachelor of Information Technology (Honours),Information Technology,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://www.mahsa.edu.my/faculties/Engineering/bachelor-information-technology.php,2026-08-20,2026-08-20,unknown
prog_my_116,uni_my_039,Bachelor of Arts (Honours) in Creative Multimedia Design,Creative Multimedia Design,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://mahsa.edu.my/faculties/Engineering/bachelor-arts-hons-creative-multimedia-design.php,2026-08-20,2026-08-20,unknown
prog_my_117,uni_my_039,Master in Information Technology,Information Technology,Master,,,Unknown,,,,,,,,,,,,,,,https://mahsa.edu.my/faculties/programmes/postgraduate-programmes.php,2026-08-20,2026-08-20,unknown
prog_my_118,uni_my_040,Bachelor in Digital Health (Hons) (IMU),Digital Health,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://imu.edu.my/academics/undergraduate/digital-health/,2026-08-20,2026-08-20,unknown
prog_my_119,uni_my_040,Bachelor in Business Analytics (Honours) (IMU),Business Analytics,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://imu.edu.my/academics/undergraduate/business-analytics/,2026-08-20,2026-08-20,unknown
prog_my_120,uni_my_040,Bachelor of Business Administration with Healthcare Management (Honours) (IMU),Business Administration and Healthcare Management,Bachelor,,,Unknown,,,,,,,,,,,,,,,https://imu.edu.my/academics/undergraduate/business-administration-with-healthcare-management/,2026-08-20,2026-08-20,unknown
