country_id,country_name,country_code,ror_id,university_name,city,establishment_year,official_website,ror_last_modified,collected_at,candidate_status
country_hk,Hong Kong,HK,https://ror.org/03q8dnn23,City University of Hong Kong,Hong Kong,1984,https://www.cityu.edu.hk,2026-07-20,2026-08-09,To Review
country_hk,Hong Kong,HK,https://ror.org/04fa64g55,Hang Seng University of Hong Kong,Shatin,1980,https://www.hsu.edu.hk,2026-07-20,2026-08-09,To Review
country_hk,Hong Kong,HK,https://ror.org/00q4vv597,Hong Kong University of Science and Technology,Hong Kong,1991,https://hkust.edu.hk,2026-03-12,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/03e2qe334,Naresuan University,Phitsanulok,1990,http://www.nu.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/01cqcrc47,Rangsit University,Pathum Thani,1990,http://www.rsu.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/002qeva03,Bangkok University,Bangkok,1962,http://www.bu.ac.th/eng/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/04d8yqq70,Krirk University,Bangkok,1952,http://www.krirk.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/04hah6r58,Asian University,Bang Lamung,1993,http://www.asianu.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/02g702008,Kalasin University,Kalasin,1997,https://www.ksu.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/01wacaj92,Nation University,Lampang,1988,http://nation.ac.th,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/00peyn760,Vongchavalitkul University,Nakhon Ratchasima,1984,http://www2.vu.ac.th/index.php,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/04gyfd783,Chaopraya University,Nakhon Sawan,1988,http://www.cpu.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/04vxqfe68,Pathumthani University,Pathum Thani,1999,http://www.ptu.ac.th/PTU/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/01crwkz66,Fatoni University,Pattani,1998,http://www.ftu.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/008wkze26,Phitsanulok University,Phitsanulok,2002,https://www.pluniversity.com/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/047vj8n35,Tapee University,Surat Thani,1999,http://www.tapee.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/02x2py139,Thonburi University,Bangkok,1998,https://www.thonburi-u.ac.th,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/017t2xn54,Chalermkarnchana University,Si Sa Ket,,,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/03zmqc707,Assumption University,Bangkok,1969,https://www.au.edu,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/05gzceg21,Kasetsart University,Bangkok,1943,http://www.ku.ac.th/web2012/index.php?c=adms&m=mainpage1,2026-07-20,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/028wp3y58,Chulalongkorn University,Bangkok,1917,http://www.chula.ac.th/en/,2026-07-20,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/04718hx42,Srinakharinwirot University,Bangkok,1949,http://www.swu.ac.th/en/,2026-06-23,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/02sr8jt85,Shinawatra University,Bangkok,1999,https://siu.ac.th,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/02ev5wr74,Hatyai University,Songkhla,1997,https://www.hu.ac.th,2026-01-29,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/02amxp214,Mahachulalongkornrajavidyalaya University,Bangkok,1887,https://mcu.ac.th,2026-01-29,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/04b69g067,Walailak University,Nakhon Si Thammarat,1992,http://www.wu.ac.th/en,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/00t2prd39,Thaksin University,Songkhla,1968,https://www.tsu.ac.th,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/00j0kqj60,CMKL University,Bangkok,2017,https://www.cmkl.ac.th,2026-03-31,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/0453j3c58,Mahasarakham University,Maha Sarakham,1994,https://inter.msu.ac.th,2025-02-26,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/01nrcma38,Bangkokthonburi University,Bangkok,2002,https://bkkthon.ac.th,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/05d0b7d20,Sripatum University,Bangkok,1970,https://www.spu.ac.th/,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/01ff74m36,Burapha University,Chon Buri,1955,https://www.buu.ac.th,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/04j3saz95,Siam University,Bangkok,1965,https://www.siam.edu,2024-12-11,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/05d8xgj52,Payap University,Chiang Mai,1974,https://www.payap.ac.th/site,2026-01-29,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/03c7s1f64,Maejo University,Chiang Mai,1934,https://www.mju.ac.th,2026-07-20,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/00mrw8k38,Ramkhamhaeng University,Bangkok,1971,http://www.ru.ac.th/th/,2026-07-20,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/01znkr924,Mahidol University,Bangkok,1943,http://www.mahidol.ac.th/en/,2026-07-20,2026-08-09,To Review
country_th,Thailand,TH,https://ror.org/01qkghv97,Navamindradhiraj University,Bangkok,2010,https://www.nmu.ac.th,2026-07-20,2026-08-09,To Review
