program_id,university_id,university_name,country_id,program_slot,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,programme_identity_status,programme_identity_evidence,official_university_website,research_status,research_note,last_verified_at,international_applicants_status,international_application_url,international_requirements_note,international_applicants_last_verified_at
prog_kr_057,uni_kr_019,Chonnam National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://global.jnu.ac.kr/,PENDING,,,PENDING,,,
prog_kr_058,uni_kr_020,Jeonbuk National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.jbnu.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_059,uni_kr_020,Jeonbuk National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.jbnu.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_060,uni_kr_020,Jeonbuk National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.jbnu.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_061,uni_kr_021,Gyeongsang National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.gnu.ac.kr/eng/main.do,PENDING,,,PENDING,,,
prog_kr_062,uni_kr_021,Gyeongsang National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.gnu.ac.kr/eng/main.do,PENDING,,,PENDING,,,
prog_kr_063,uni_kr_021,Gyeongsang National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.gnu.ac.kr/eng/main.do,PENDING,,,PENDING,,,
prog_kr_064,uni_kr_022,Kangwon National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.kangwon.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_065,uni_kr_022,Kangwon National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.kangwon.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_066,uni_kr_022,Kangwon National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.kangwon.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_067,uni_kr_023,Incheon National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.inu.ac.kr/inuengl/index.do,PENDING,,,PENDING,,,
prog_kr_068,uni_kr_023,Incheon National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.inu.ac.kr/inuengl/index.do,PENDING,,,PENDING,,,
prog_kr_069,uni_kr_023,Incheon National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.inu.ac.kr/inuengl/index.do,PENDING,,,PENDING,,,
prog_kr_070,uni_kr_024,Jeju National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.jejunu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_071,uni_kr_024,Jeju National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.jejunu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_072,uni_kr_024,Jeju National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.jejunu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_073,uni_kr_025,Pukyong National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.pknu.ac.kr/eng,PENDING,,,PENDING,,,
prog_kr_074,uni_kr_025,Pukyong National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.pknu.ac.kr/eng,PENDING,,,PENDING,,,
prog_kr_075,uni_kr_025,Pukyong National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.pknu.ac.kr/eng,PENDING,,,PENDING,,,
prog_kr_076,uni_kr_026,Seoul National University of Science and Technology,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://en.seoultech.ac.kr/,PENDING,,,PENDING,,,
prog_kr_077,uni_kr_026,Seoul National University of Science and Technology,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://en.seoultech.ac.kr/,PENDING,,,PENDING,,,
prog_kr_078,uni_kr_026,Seoul National University of Science and Technology,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://en.seoultech.ac.kr/,PENDING,,,PENDING,,,
prog_kr_079,uni_kr_027,University of Seoul,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.uos.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_080,uni_kr_027,University of Seoul,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.uos.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_081,uni_kr_027,University of Seoul,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.uos.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_082,uni_kr_028,Dongguk University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.dongguk.edu/eng/main,PENDING,,,PENDING,,,
prog_kr_083,uni_kr_028,Dongguk University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.dongguk.edu/eng/main,PENDING,,,PENDING,,,
prog_kr_084,uni_kr_028,Dongguk University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.dongguk.edu/eng/main,PENDING,,,PENDING,,,
prog_kr_085,uni_kr_029,Konkuk University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.konkuk.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_086,uni_kr_029,Konkuk University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.konkuk.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_087,uni_kr_029,Konkuk University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.konkuk.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_088,uni_kr_030,Kookmin University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://english.kookmin.ac.kr/,PENDING,,,PENDING,,,
prog_kr_089,uni_kr_030,Kookmin University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://english.kookmin.ac.kr/,PENDING,,,PENDING,,,
prog_kr_090,uni_kr_030,Kookmin University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://english.kookmin.ac.kr/,PENDING,,,PENDING,,,
prog_kr_091,uni_kr_031,Hongik University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.hongik.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_092,uni_kr_031,Hongik University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.hongik.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_093,uni_kr_031,Hongik University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.hongik.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_094,uni_kr_032,Hankuk University of Foreign Studies,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.hufs.ac.kr/,PENDING,,,PENDING,,,
prog_kr_095,uni_kr_032,Hankuk University of Foreign Studies,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.hufs.ac.kr/,PENDING,,,PENDING,,,
prog_kr_096,uni_kr_032,Hankuk University of Foreign Studies,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.hufs.ac.kr/,PENDING,,,PENDING,,,
prog_kr_097,uni_kr_033,Inha University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.inha.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_098,uni_kr_033,Inha University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.inha.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_099,uni_kr_033,Inha University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.inha.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_100,uni_kr_034,Sejong University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://en.sejong.ac.kr/,PENDING,,,PENDING,,,
prog_kr_101,uni_kr_034,Sejong University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://en.sejong.ac.kr/,PENDING,,,PENDING,,,
prog_kr_102,uni_kr_034,Sejong University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://en.sejong.ac.kr/,PENDING,,,PENDING,,,
prog_kr_103,uni_kr_035,Soongsil University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://ssu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_104,uni_kr_035,Soongsil University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://ssu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_105,uni_kr_035,Soongsil University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://ssu.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_106,uni_kr_036,Sookmyung Women's University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.sookmyung.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_107,uni_kr_036,Sookmyung Women's University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.sookmyung.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_108,uni_kr_036,Sookmyung Women's University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.sookmyung.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_109,uni_kr_037,Sungshin Women's University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.sungshin.ac.kr/sites/main_eng/main.jsp,PENDING,,,PENDING,,,
prog_kr_110,uni_kr_037,Sungshin Women's University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.sungshin.ac.kr/sites/main_eng/main.jsp,PENDING,,,PENDING,,,
prog_kr_111,uni_kr_037,Sungshin Women's University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.sungshin.ac.kr/sites/main_eng/main.jsp,PENDING,,,PENDING,,,
prog_kr_112,uni_kr_038,Seoul Women's University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.swu.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_113,uni_kr_038,Seoul Women's University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.swu.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_114,uni_kr_038,Seoul Women's University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.swu.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_115,uni_kr_039,Dankook University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.dankook.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_116,uni_kr_039,Dankook University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.dankook.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_117,uni_kr_039,Dankook University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.dankook.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_118,uni_kr_040,Myongji University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.mju.ac.kr/us/index.do,PENDING,,,PENDING,,,
prog_kr_119,uni_kr_040,Myongji University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.mju.ac.kr/us/index.do,PENDING,,,PENDING,,,
prog_kr_120,uni_kr_040,Myongji University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.mju.ac.kr/us/index.do,PENDING,,,PENDING,,,
prog_kr_121,uni_kr_041,Gachon University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.gachon.ac.kr/eng/index.do,PENDING,,,PENDING,,,
prog_kr_122,uni_kr_041,Gachon University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.gachon.ac.kr/eng/index.do,PENDING,,,PENDING,,,
prog_kr_123,uni_kr_041,Gachon University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.gachon.ac.kr/eng/index.do,PENDING,,,PENDING,,,
prog_kr_124,uni_kr_042,Hallym University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.hallym.ac.kr/hallym_en/,PENDING,,,PENDING,,,
prog_kr_125,uni_kr_042,Hallym University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.hallym.ac.kr/hallym_en/,PENDING,,,PENDING,,,
prog_kr_126,uni_kr_042,Hallym University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.hallym.ac.kr/hallym_en/,PENDING,,,PENDING,,,
prog_kr_127,uni_kr_043,Keimyung University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.kmu.ac.kr/uni/eng/,PENDING,,,PENDING,,,
prog_kr_128,uni_kr_043,Keimyung University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.kmu.ac.kr/uni/eng/,PENDING,,,PENDING,,,
prog_kr_129,uni_kr_043,Keimyung University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.kmu.ac.kr/uni/eng/,PENDING,,,PENDING,,,
prog_kr_130,uni_kr_044,Yeungnam University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.yu.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_131,uni_kr_044,Yeungnam University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.yu.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_132,uni_kr_044,Yeungnam University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.yu.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_133,uni_kr_045,University of Ulsan,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.ulsan.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_134,uni_kr_045,University of Ulsan,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.ulsan.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_135,uni_kr_045,University of Ulsan,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.ulsan.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_136,uni_kr_046,Dong-A University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://english.donga.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_137,uni_kr_046,Dong-A University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://english.donga.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_138,uni_kr_046,Dong-A University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://english.donga.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_139,uni_kr_047,Korea Maritime & Ocean University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.kmou.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_140,uni_kr_047,Korea Maritime & Ocean University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.kmou.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_141,uni_kr_047,Korea Maritime & Ocean University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.kmou.ac.kr/english/,PENDING,,,PENDING,,,
prog_kr_142,uni_kr_048,Korea University of Technology and Education,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.koreatech.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_143,uni_kr_048,Korea University of Technology and Education,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.koreatech.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_144,uni_kr_048,Korea University of Technology and Education,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.koreatech.ac.kr/eng/,PENDING,,,PENDING,,,
prog_kr_145,uni_kr_049,Kumoh National Institute of Technology,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://eng.kumoh.ac.kr/,PENDING,,,PENDING,,,
prog_kr_146,uni_kr_049,Kumoh National Institute of Technology,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://eng.kumoh.ac.kr/,PENDING,,,PENDING,,,
prog_kr_147,uni_kr_049,Kumoh National Institute of Technology,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://eng.kumoh.ac.kr/,PENDING,,,PENDING,,,
prog_kr_148,uni_kr_050,Handong Global University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.handong.edu/eng/,PENDING,,,PENDING,,,
prog_kr_149,uni_kr_050,Handong Global University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.handong.edu/eng/,PENDING,,,PENDING,,,
prog_kr_150,uni_kr_050,Handong Global University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.handong.edu/eng/,PENDING,,,PENDING,,,
